Geographic_Level,Geographic_Name,Demographic_Level,Demographic_Name,Indicator_Label,Indicator_Category_Label,Month_Week,Week_Ending,ND_Weekly_Estimate,CI_Half_width_95pct,n_unweighted,Suppression_Flag,Current_Season_Week_Ending,Influenza_Season,Legend,95 CI (%),Indicator_Category_Label_Sort,Demographic_Level_Sort,Demographic_Name_Sort,Geographic_Sort,Season_Sort,Legend_Sort
State,New York,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,,30.1,13.2958,76,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, New York, Overall (18+ years)",16.9 - 43.4,4,1,1,45,3,3450101
State,New York,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,,6.6,10.1905,76,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, New York, Overall (18+ years)",0.0 - 16.8,2,1,1,45,3,3450101
State,New York,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,,20.6,9.3156,76,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, New York, Overall (18+ years)",11.3 - 29.9,3,1,1,45,3,3450101
State,New York,Overall,18+ years,4-level vaccination and intent,Received a vaccination,December Week 5,,42.7,1.8847,13643,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, New York, Overall (18+ years)",40.8 - 44.6,1,1,1,45,3,3450101
State,New York,Overall,18+ years,Up-to-date,Yes,December Week 5,,42.7,1.8847,13643,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, New York, Overall (18+ years)",40.8 - 44.6,,1,1,45,3,3450101
State,North Carolina,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,,35.1,16.9729,61,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, North Carolina, Overall (18+ years)",18.1 - 52.1,4,1,1,46,3,3460101
State,North Carolina,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,,2.8,4.0057,61,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, North Carolina, Overall (18+ years)",0.0 - 6.8,2,1,1,46,3,3460101
State,North Carolina,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,,16.5,13.0238,61,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, North Carolina, Overall (18+ years)",3.5 - 29.5,3,1,1,46,3,3460101
State,North Carolina,Overall,18+ years,4-level vaccination and intent,Received a vaccination,December Week 5,,45.6,1.7781,9634,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, North Carolina, Overall (18+ years)",43.8 - 47.4,1,1,1,46,3,3460101
State,North Carolina,Overall,18+ years,Up-to-date,Yes,December Week 5,,45.6,1.7781,9634,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, North Carolina, Overall (18+ years)",43.8 - 47.4,,1,1,46,3,3460101
State,North Dakota,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,,37,17.0994,46,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, North Dakota, Overall (18+ years)",19.9 - 54.1,4,1,1,47,3,3470101
State,North Dakota,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,,8.4,9.5231,46,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, North Dakota, Overall (18+ years)",0.0 - 18.0,2,1,1,47,3,3470101
State,North Dakota,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,,8.9,9.7311,46,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, North Dakota, Overall (18+ years)",0.0 - 18.6,3,1,1,47,3,3470101
State,North Dakota,Overall,18+ years,4-level vaccination and intent,Received a vaccination,December Week 5,,45.7,2.14,5513,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, North Dakota, Overall (18+ years)",43.6 - 47.9,1,1,1,47,3,3470101
State,North Dakota,Overall,18+ years,Up-to-date,Yes,December Week 5,,45.7,2.14,5513,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, North Dakota, Overall (18+ years)",43.6 - 47.9,,1,1,47,3,3470101
State,Ohio,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,,30.8,21.9009,70,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Ohio, Overall (18+ years)",8.9 - 52.7,4,1,1,48,3,3480101
State,Ohio,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,,12.5,15.5285,70,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Ohio, Overall (18+ years)",0.0 - 28.1,2,1,1,48,3,3480101
State,Ohio,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,,15.9,14.7424,70,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Ohio, Overall (18+ years)",1.1 - 30.6,3,1,1,48,3,3480101
State,Ohio,Overall,18+ years,4-level vaccination and intent,Received a vaccination,December Week 5,,40.8,2.413,4560,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Ohio, Overall (18+ years)",38.4 - 43.2,1,1,1,48,3,3480101
State,Ohio,Overall,18+ years,Up-to-date,Yes,December Week 5,,40.8,2.413,4560,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Ohio, Overall (18+ years)",38.4 - 43.2,,1,1,48,3,3480101
State,Oklahoma,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,,33.4,22.4874,41,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Oklahoma, Overall (18+ years)",10.9 - 55.9,4,1,1,49,3,3490101
State,Oklahoma,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,,10.4,15.4766,41,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Oklahoma, Overall (18+ years)",0.0 - 25.9,2,1,1,49,3,3490101
State,Oklahoma,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,,18.2,16.0345,41,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Oklahoma, Overall (18+ years)",2.1 - 34.2,3,1,1,49,3,3490101
State,Oklahoma,Overall,18+ years,4-level vaccination and intent,Received a vaccination,December Week 5,,38,2.2244,9482,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Oklahoma, Overall (18+ years)",35.7 - 40.2,1,1,1,49,3,3490101
State,Oklahoma,Overall,18+ years,Up-to-date,Yes,December Week 5,,38,2.2244,9482,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Oklahoma, Overall (18+ years)",35.7 - 40.2,,1,1,49,3,3490101
State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,,27,13.7123,53,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Oregon, Overall (18+ years)",13.3 - 40.7,4,1,1,50,3,3500101
State,Oregon,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,,12.3,10.2989,53,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Oregon, Overall (18+ years)",2.0 - 22.6,2,1,1,50,3,3500101
State,Oregon,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,,19.6,12.5752,53,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Oregon, Overall (18+ years)",7.1 - 32.2,3,1,1,50,3,3500101
State,Oregon,Overall,18+ years,4-level vaccination and intent,Received a vaccination,December Week 5,,41.1,1.7558,8190,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Oregon, Overall (18+ years)",39.3 - 42.9,1,1,1,50,3,3500101
State,Oregon,Overall,18+ years,Up-to-date,Yes,December Week 5,,41.1,1.7558,8190,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Oregon, Overall (18+ years)",39.3 - 42.9,,1,1,50,3,3500101
State,Pennsylvania,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,,29.6,16.3531,107,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Pennsylvania, Overall (18+ years)",13.3 - 46.0,4,1,1,51,3,3510101
State,Pennsylvania,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,,6.1,9.3063,107,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Pennsylvania, Overall (18+ years)",0.0 - 15.5,2,1,1,51,3,3510101
State,Pennsylvania,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,,19.3,13.7412,107,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Pennsylvania, Overall (18+ years)",5.5 - 33.0,3,1,1,51,3,3510101
State,Pennsylvania,Overall,18+ years,4-level vaccination and intent,Received a vaccination,December Week 5,,45,1.5405,19968,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Pennsylvania, Overall (18+ years)",43.5 - 46.5,1,1,1,51,3,3510101
State,Pennsylvania,Overall,18+ years,Up-to-date,Yes,December Week 5,,45,1.5405,19968,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Pennsylvania, Overall (18+ years)",43.5 - 46.5,,1,1,51,3,3510101
State,Puerto Rico,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,,31.5,15.5033,55,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Puerto Rico, Overall (18+ years)",16.0 - 47.0,4,1,1,52,3,3520101
State,Puerto Rico,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,,17.4,14.3916,55,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Puerto Rico, Overall (18+ years)",3.0 - 31.8,2,1,1,52,3,3520101
State,Puerto Rico,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,,24.5,14.6583,55,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Puerto Rico, Overall (18+ years)",9.9 - 39.2,3,1,1,52,3,3520101
State,Puerto Rico,Overall,18+ years,4-level vaccination and intent,Received a vaccination,December Week 5,,26.6,1.4951,11213,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Puerto Rico, Overall (18+ years)",25.1 - 28.1,1,1,1,52,3,3520101
State,Puerto Rico,Overall,18+ years,Up-to-date,Yes,December Week 5,,26.6,1.4951,11213,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Puerto Rico, Overall (18+ years)",25.1 - 28.1,,1,1,52,3,3520101
State,Rhode Island,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,,17.1,14.0768,96,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Rhode Island, Overall (18+ years)",3.0 - 31.2,4,1,1,53,3,3530101
State,Rhode Island,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,,11.6,9.659,96,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Rhode Island, Overall (18+ years)",2.0 - 21.3,2,1,1,53,3,3530101
State,Rhode Island,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,,22.1,18.6891,96,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Rhode Island, Overall (18+ years)",3.4 - 40.8,3,1,1,53,3,3530101
State,Rhode Island,Overall,18+ years,4-level vaccination and intent,Received a vaccination,December Week 5,,49.2,2.9793,3717,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Rhode Island, Overall (18+ years)",46.2 - 52.2,1,1,1,53,3,3530101
State,Rhode Island,Overall,18+ years,Up-to-date,Yes,December Week 5,,49.2,2.9793,3717,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Rhode Island, Overall (18+ years)",46.2 - 52.2,,1,1,53,3,3530101
State,South Carolina,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,,40.2,16.1482,69,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, South Carolina, Overall (18+ years)",24.1 - 56.4,4,1,1,54,3,3540101
State,South Carolina,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,,6.3,4.0768,69,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, South Carolina, Overall (18+ years)",2.2 - 10.4,2,1,1,54,3,3540101
State,South Carolina,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,,12.1,8.5099,69,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, South Carolina, Overall (18+ years)",3.6 - 20.6,3,1,1,54,3,3540101
State,South Carolina,Overall,18+ years,4-level vaccination and intent,Received a vaccination,December Week 5,,41.4,2.6004,9780,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, South Carolina, Overall (18+ years)",38.8 - 44.0,1,1,1,54,3,3540101
State,South Carolina,Overall,18+ years,Up-to-date,Yes,December Week 5,,41.4,2.6004,9780,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, South Carolina, Overall (18+ years)",38.8 - 44.0,,1,1,54,3,3540101
State,South Dakota,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,,38.9,12.9377,96,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, South Dakota, Overall (18+ years)",26.0 - 51.9,4,1,1,55,3,3550101
State,South Dakota,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,,4.6,4.358,96,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, South Dakota, Overall (18+ years)",0.2 - 8.9,2,1,1,55,3,3550101
State,South Dakota,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,,11.1,8.4128,96,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, South Dakota, Overall (18+ years)",2.7 - 19.5,3,1,1,55,3,3550101
State,South Dakota,Overall,18+ years,4-level vaccination and intent,Received a vaccination,December Week 5,,45.4,2.1259,7881,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, South Dakota, Overall (18+ years)",43.3 - 47.6,1,1,1,55,3,3550101
State,South Dakota,Overall,18+ years,Up-to-date,Yes,December Week 5,,45.4,2.1259,7881,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, South Dakota, Overall (18+ years)",43.3 - 47.6,,1,1,55,3,3550101
State,Tennessee,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,,33.6,18.345,66,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Tennessee, Overall (18+ years)",15.3 - 51.9,4,1,1,56,3,3560101
State,Tennessee,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,,7,9.5967,66,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Tennessee, Overall (18+ years)",0.0 - 16.6,2,1,1,56,3,3560101
State,Tennessee,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,,20.4,16.4552,66,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Tennessee, Overall (18+ years)",3.9 - 36.8,3,1,1,56,3,3560101
State,Tennessee,Overall,18+ years,4-level vaccination and intent,Received a vaccination,December Week 5,,39,2.3832,4141,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Tennessee, Overall (18+ years)",36.6 - 41.4,1,1,1,56,3,3560101
State,Tennessee,Overall,18+ years,Up-to-date,Yes,December Week 5,,39,2.3832,4141,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Tennessee, Overall (18+ years)",36.6 - 41.4,,1,1,56,3,3560101
State,Texas,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,,31,16.0397,143,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Texas, Overall (18+ years)",15.0 - 47.1,4,1,1,57,3,3570101
State,Texas,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,,5.1,6.4136,143,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Texas, Overall (18+ years)",0.0 - 11.5,2,1,1,57,3,3570101
State,Texas,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,,28.3,14.9101,143,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Texas, Overall (18+ years)",13.4 - 43.2,3,1,1,57,3,3570101
State,Texas,Overall,18+ years,4-level vaccination and intent,Received a vaccination,December Week 5,,35.6,1.6371,29222,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Texas, Overall (18+ years)",34.0 - 37.3,1,1,1,57,3,3570101
State,Texas,Overall,18+ years,Up-to-date,Yes,December Week 5,,35.6,1.6371,29222,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Texas, Overall (18+ years)",34.0 - 37.3,,1,1,57,3,3570101
State,Utah,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,,29.1,16.999,74,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Utah, Overall (18+ years)",12.1 - 46.1,4,1,1,59,3,3590101
State,Utah,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,,3,5.9191,74,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Utah, Overall (18+ years)",0.0 - 8.9,2,1,1,59,3,3590101
State,Utah,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,,28.5,19.8495,74,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Utah, Overall (18+ years)",8.7 - 48.4,3,1,1,59,3,3590101
State,Utah,Overall,18+ years,4-level vaccination and intent,Received a vaccination,December Week 5,,39.4,2.3912,3748,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Utah, Overall (18+ years)",37.0 - 41.8,1,1,1,59,3,3590101
State,Utah,Overall,18+ years,Up-to-date,Yes,December Week 5,,39.4,2.3912,3748,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Utah, Overall (18+ years)",37.0 - 41.8,,1,1,59,3,3590101
State,Vermont,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,,38.6,29.6231,50,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Vermont, Overall (18+ years)",9.0 - 68.3,4,1,1,60,3,3600101
State,Vermont,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,,9.4,17.6954,50,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Vermont, Overall (18+ years)",0.0 - 27.0,2,1,1,60,3,3600101
State,Vermont,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,,1.4,0.7853,50,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Vermont, Overall (18+ years)",0.6 - 2.2,3,1,1,60,3,3600101
State,Vermont,Overall,18+ years,4-level vaccination and intent,Received a vaccination,December Week 5,,50.6,2.9847,3392,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Vermont, Overall (18+ years)",47.6 - 53.6,1,1,1,60,3,3600101
State,Vermont,Overall,18+ years,Up-to-date,Yes,December Week 5,,50.6,2.9847,3392,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Vermont, Overall (18+ years)",47.6 - 53.6,,1,1,60,3,3600101
State,U.S. Virgin Islands,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,,,,10,1,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, U.S. Virgin Islands, Overall (18+ years)",,4,1,1,58,3,3580101
State,U.S. Virgin Islands,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,,,,10,1,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, U.S. Virgin Islands, Overall (18+ years)",,2,1,1,58,3,3580101
State,U.S. Virgin Islands,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,,,,10,1,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, U.S. Virgin Islands, Overall (18+ years)",,3,1,1,58,3,3580101
State,U.S. Virgin Islands,Overall,18+ years,4-level vaccination and intent,Received a vaccination,December Week 5,,,,1880,1,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, U.S. Virgin Islands, Overall (18+ years)",,1,1,1,58,3,3580101
State,U.S. Virgin Islands,Overall,18+ years,Up-to-date,Yes,December Week 5,,15.2,2.7181,1880,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, U.S. Virgin Islands, Overall (18+ years)",12.5 - 17.9,,1,1,58,3,3580101
State,Virginia,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,,29.7,14.4919,58,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Virginia, Overall (18+ years)",15.2 - 44.2,4,1,1,61,3,3610101
State,Virginia,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,,7.2,6.7551,58,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Virginia, Overall (18+ years)",0.5 - 14.0,2,1,1,61,3,3610101
State,Virginia,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,,18.3,10.6836,58,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Virginia, Overall (18+ years)",7.6 - 29.0,3,1,1,61,3,3610101
State,Virginia,Overall,18+ years,4-level vaccination and intent,Received a vaccination,December Week 5,,44.8,1.3314,14307,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Virginia, Overall (18+ years)",43.5 - 46.1,1,1,1,61,3,3610101
State,Virginia,Overall,18+ years,Up-to-date,Yes,December Week 5,,44.8,1.3314,14307,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Virginia, Overall (18+ years)",43.5 - 46.1,,1,1,61,3,3610101
State,Washington,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,,29,22.2551,55,0,12/30/2023 12:00:00 AM,2023-2024,"2023-2024, Washington, Overall (18+ years)",6.8 - 51.3,4,1,1,62,3,3620101
