Geography_Name,Geography_Level,Demographic_Level,Demographic_Name,Indicator_Label,Indicator Category Label,Influenza_Season,Month_Week,Week_Ending,Current_Season_Week_Ending_Label,Point_Estimate,CI_HalfWidth,n_unweighted,n_weighted,Suppression_Flag,Legend_Label,95 CI (%),Indicator_Category_Label_Sort,Demographic_Level_Sort_Order,Demographic_Name_Sort_Order,geography_name_order,geography_level_sort_order,Season_Sort,Legend_Sort
Kentucky,State,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.487,4.5143,1980,1295355,0,"2023-2024, Kentucky. Overall (6 months-17 years)",44.2 - 53.2,,1,1,30,3,1,1300101
Louisiana,State,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.434,4.296,2794,1358428,0,"2023-2024, Louisiana. Overall (6 months-17 years)",39.1 - 47.7,,1,1,31,3,1,1310101
Maine,State,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.592,5.5036,1813,407623,0,"2023-2024, Maine. Overall (6 months-17 years)",53.7 - 64.8,,1,1,32,3,1,1320101
Maryland,State,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.618,4.1374,3101,739459,0,"2023-2024, Maryland. Overall (6 months-17 years)",57.7 - 66.0,,1,1,33,3,1,1330101
Massachusetts,State,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.733,4.7432,2251,1337644,0,"2023-2024, Massachusetts. Overall (6 months-17 years)",68.6 - 78.1,,1,1,34,3,1,1340101
Michigan,State,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.471,4.7829,1703,981499,0,"2023-2024, Michigan. Overall (6 months-17 years)",42.3 - 51.9,,1,1,35,3,1,1350101
Minnesota,State,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.547,4.3129,2031,2357015,0,"2023-2024, Minnesota. Overall (6 months-17 years)",50.4 - 59.1,,1,1,36,3,1,1360101
Mississippi,State,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.328,4.0039,1548,616844,0,"2023-2024, Mississippi. Overall (6 months-17 years)",28.8 - 36.8,,1,1,37,3,1,1370101
Missouri,State,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.524,4.977,1544,1224732,0,"2023-2024, Missouri. Overall (6 months-17 years)",47.4 - 57.4,,1,1,38,3,1,1380101
Montana,State,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.423,4.801,1869,282127,0,"2023-2024, Montana. Overall (6 months-17 years)",37.5 - 47.1,,1,1,39,3,1,1390101
Nebraska,State,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.572,6.3989,1283,532455,0,"2023-2024, Nebraska. Overall (6 months-17 years)",50.8 - 63.6,,1,1,40,3,1,1400101
Nevada,State,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.454,5.6464,2034,663472,0,"2023-2024, Nevada. Overall (6 months-17 years)",39.8 - 51.1,,1,1,41,3,1,1410101
New Hampshire,State,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.578,5.0421,1948,332471,0,"2023-2024, New Hampshire. Overall (6 months-17 years)",52.8 - 62.8,,1,1,42,3,1,1420101
New Jersey,State,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.691,4.7064,2679,1422120,0,"2023-2024, New Jersey. Overall (6 months-17 years)",64.4 - 73.8,,1,1,43,3,1,1430101
New Mexico,State,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.514,5.2037,3126,546624,0,"2023-2024, New Mexico. Overall (6 months-17 years)",46.2 - 56.6,,1,1,44,3,1,1440101
New York,State,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.617,3.5817,4243,4284807,0,"2023-2024, New York. Overall (6 months-17 years)",58.1 - 65.3,,1,1,45,3,1,1450101
North Carolina,State,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.495,4.227,2671,1580064,0,"2023-2024, North Carolina. Overall (6 months-17 years)",45.3 - 53.7,,1,1,46,3,1,1460101
North Dakota,State,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.46,5.3131,1439,77817,0,"2023-2024, North Dakota. Overall (6 months-17 years)",40.7 - 51.3,,1,1,47,3,1,1470101
Ohio,State,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.501,4.5046,1956,2551028,0,"2023-2024, Ohio. Overall (6 months-17 years)",45.6 - 54.6,,1,1,48,3,1,1480101
Oklahoma,State,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.433,4.0157,2176,1477987,0,"2023-2024, Oklahoma. Overall (6 months-17 years)",39.3 - 47.4,,1,1,49,3,1,1490101
Oregon,State,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.518,4.5827,1799,1526818,0,"2023-2024, Oregon. Overall (6 months-17 years)",47.2 - 56.4,,1,1,50,3,1,1500101
Pennsylvania,State,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.543,3.2152,4555,2519278,0,"2023-2024, Pennsylvania. Overall (6 months-17 years)",51.1 - 57.5,,1,1,51,3,1,1510101
Puerto Rico,State,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.323,4.2077,2636,502225,0,"2023-2024, Puerto Rico. Overall (6 months-17 years)",28.1 - 36.5,,1,1,52,3,1,1520101
Rhode Island,State,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.715,7.9196,1456,120878,0,"2023-2024, Rhode Island. Overall (6 months-17 years)",63.6 - 79.4,,1,1,53,3,1,1530101
South Carolina,State,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.463,4.0441,2456,2448510,0,"2023-2024, South Carolina. Overall (6 months-17 years)",42.2 - 50.3,,1,1,54,3,1,1540101
South Dakota,State,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.466,5.1757,1660,150258,0,"2023-2024, South Dakota. Overall (6 months-17 years)",41.4 - 51.8,,1,1,55,3,1,1550101
Tennessee,State,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.514,5.7203,1451,1211503,0,"2023-2024, Tennessee. Overall (6 months-17 years)",45.7 - 57.1,,1,1,56,3,1,1560101
Texas,State,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.537,2.6762,6913,5575360,0,"2023-2024, Texas. Overall (6 months-17 years)",51.0 - 56.4,,1,1,57,3,1,1570101
Utah,State,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.458,4.7464,1261,655495,0,"2023-2024, Utah. Overall (6 months-17 years)",41.0 - 50.5,,1,1,59,3,1,1590101
Vermont,State,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.648,8.672,1174,80595,0,"2023-2024, Vermont. Overall (6 months-17 years)",56.1 - 73.4,,1,1,60,3,1,1600101
Virginia,State,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.6,3.8316,3743,1815242,0,"2023-2024, Virginia. Overall (6 months-17 years)",56.2 - 63.8,,1,1,61,3,1,1610101
Washington,State,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.58,5.8697,1557,1079773,0,"2023-2024, Washington. Overall (6 months-17 years)",52.1 - 63.8,,1,1,62,3,1,1620101
West Virginia,State,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.464,4.0263,2504,370879,0,"2023-2024, West Virginia. Overall (6 months-17 years)",42.3 - 50.4,,1,1,63,3,1,1630101
Wisconsin,State,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.472,4.7547,1597,1175662,0,"2023-2024, Wisconsin. Overall (6 months-17 years)",42.4 - 51.9,,1,1,64,3,1,1640101
Wyoming,State,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.356,4.1078,1943,85072,0,"2023-2024, Wyoming. Overall (6 months-17 years)",31.5 - 39.7,,1,1,65,3,1,1650101
Illinois-City of Chicago,Substate,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.652,7.0968,1201,643130,0,"2023-2024, Illinois-City of Chicago. Overall (6 months-17 years)",58.1 - 72.3,,1,1,66,4,1,1660101
Illinois-Rest of State,Substate,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.515,3.252,3700,1805066,0,"2023-2024, Illinois-Rest of State. Overall (6 months-17 years)",48.2 - 54.8,,1,1,67,4,1,1670101
New York-New York City,Substate,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.689,5.6788,2001,943379,0,"2023-2024, New York-New York City. Overall (6 months-17 years)",63.2 - 74.6,,1,1,68,4,1,1680101
New York-Rest of State,Substate,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.577,4.4937,2242,3341428,0,"2023-2024, New York-Rest of State. Overall (6 months-17 years)",53.2 - 62.2,,1,1,69,4,1,1690101
Pennsylvania-Philadelphia County,Substate,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.618,6.137,1927,114910,0,"2023-2024, Pennsylvania-Philadelphia County. Overall (6 months-17 years)",55.6 - 67.9,,1,1,70,4,1,1700101
Pennsylvania-Rest of State,Substate,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.536,3.5116,2628,2404368,0,"2023-2024, Pennsylvania-Rest of State. Overall (6 months-17 years)",50.1 - 57.1,,1,1,71,4,1,1710101
Texas-Bexar County,Substate,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.565,4.5324,2053,1037257,0,"2023-2024, Texas-Bexar County. Overall (6 months-17 years)",51.9 - 61.0,,1,1,72,4,1,1720101
Texas-City of Houston,Substate,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.607,5.8492,1984,839187,0,"2023-2024, Texas-City of Houston. Overall (6 months-17 years)",54.8 - 66.5,,1,1,73,4,1,1730101
Texas-Rest of State,Substate,Overall,Overall,Up-to-date,Yes,2023-2024,April Week 4,2024-04-27,2024-04-27,0.503,3.6266,2876,3698915,0,"2023-2024, Texas-Rest of State. Overall (6 months-17 years)",46.7 - 53.9,,1,1,74,4,1,1740101
National,National,Age,12-17 years,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.476,1.3338,34758,25987513,0,"2023-2024, National. Age: 12-17 years",46.3 - 49.0,,2,7,1,1,1,1010207
National,National,Age,13-17 years,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.463,1.4936,26385,20317826,0,"2023-2024, National. Age: 13-17 years",44.8 - 47.8,,2,9,1,1,1,1010209
National,National,Age,5-11 years,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.542,1.33,41378,26331729,0,"2023-2024, National. Age: 5-11 years",52.9 - 55.6,,2,6,1,1,1,1010206
National,National,Age,5-12 years,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.542,1.2099,49751,32001416,0,"2023-2024, National. Age: 5-12 years",53.0 - 55.4,,2,8,1,1,1,1010208
National,National,Age,5-17 years,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.51,0.9768,76136,52319241,0,"2023-2024, National. Age: 5-17 years",50.0 - 52.0,,2,5,1,1,1,1010205
National,National,Age,6 months-4 years,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.632,1.952,38385,16494166,0,"2023-2024, National. Age: 6 months-4 years",61.2 - 65.1,,2,3,1,1,1,1010203
National,National,Age,6-23 months,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.689,3.0988,14535,5447463,0,"2023-2024, National. Age: 6-23 months",65.8 - 72.0,,2,4,1,1,1,1010204
National,National,Mother's Education,>= College degree,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.609,1.2242,56635,32110689,0,"2023-2024, National. Mother's Education: >= College degree",59.7 - 62.1,,3,13,1,1,1,1010313
National,National,Mother's Education,High school or equivalent,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.474,2.437,19098,12727578,0,"2023-2024, National. Mother's Education: High school or equivalent",45.0 - 49.8,,3,11,1,1,1,1010311
National,National,Mother's Education,Less than high school,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.58,3.6367,7038,5889592,0,"2023-2024, National. Mother's Education: Less than high school",54.4 - 61.7,,3,10,1,1,1,1010310
National,National,Mother's Education,Some college,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.436,1.7074,25309,14590323,0,"2023-2024, National. Mother's Education: Some college",41.9 - 45.3,,3,12,1,1,1,1010312
National,National,Overall,Overall,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.539,0.8866,114521,68813407,0,"2023-2024, National. Overall (6 months-17 years)",53.0 - 54.8,,1,1,1,1,1,1010101
National,National,Poverty Status,"Above Poverty, Income < $75k",Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.475,1.7398,26084,15353003,0,"2023-2024, National. Poverty Status: Above Poverty, Income < $75k",45.8 - 49.3,,4,15,1,1,1,1010415
National,National,Poverty Status,"Above Poverty, Income >= $75k",Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.573,1.2227,59541,33668612,0,"2023-2024, National. Poverty Status: Above Poverty, Income >= $75k",56.1 - 58.5,,4,14,1,1,1,1010414
National,National,Poverty Status,Below Poverty,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.547,2.7472,14596,11273458,0,"2023-2024, National. Poverty Status: Below Poverty",51.9 - 57.4,,4,16,1,1,1,1010416
National,National,Poverty Status,Poverty Status Unknown,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.515,2.3607,14300,8518334,0,"2023-2024, National. Poverty Status: Poverty Status Unknown",49.2 - 53.9,,4,17,1,1,1,1010417
National,National,Race/Ethnicity,"Black, Non-Hispanic",Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.491,2.5101,11086,9533442,0,"2023-2024, National. Race/Ethnicity: Black, Non-Hispanic",46.5 - 51.6,,5,18,1,1,1,1010518
National,National,Race/Ethnicity,Hispanic,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.596,2.074,24935,17881388,0,"2023-2024, National. Race/Ethnicity: Hispanic",57.5 - 61.7,,5,19,1,1,1,1010519
National,National,Race/Ethnicity,"Other, Non-Hispanic",Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.588,2.33,16515,7748376,0,"2023-2024, National. Race/Ethnicity: Other, Non-Hispanic",56.5 - 61.2,,5,21,1,1,1,1010521
National,National,Race/Ethnicity,"White, Non-Hispanic",Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.511,1.1286,61985,33650201,0,"2023-2024, National. Race/Ethnicity: White, Non-Hispanic",50.0 - 52.2,,5,20,1,1,1,1010520
National,National,Urbanicity,Rural (Non-MSA),Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.399,1.9433,19327,8418471,0,"2023-2024, National. Urbanicity: Rural (Non-MSA)",38.0 - 41.9,,6,22,1,1,1,1010622
National,National,Urbanicity,Suburban (MSA Non-Principal City),Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.537,1.2263,56246,38944622,0,"2023-2024, National. Urbanicity: Suburban (MSA Non-Principal City)",52.4 - 54.9,,6,23,1,1,1,1010623
National,National,Urbanicity,Urban (MSA Principal City),Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.595,1.5922,38948,21450314,0,"2023-2024, National. Urbanicity: Urban MSA Principal City",57.9 - 61.1,,6,24,1,1,1,1010624
Region 1,Region,Overall,Overall,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.694,2.9279,9929,2741901,0,"2023-2024, Region 1. Overall (6 months-17 years)",66.5 - 72.3,,1,1,2,2,1,1020101
Region 10,Region,Overall,Overall,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.535,3.6464,5856,2977707,0,"2023-2024, Region 10. Overall (6 months-17 years)",49.9 - 57.2,,1,1,11,2,1,1110101
Region 2,Region,Overall,Overall,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.643,2.963,6922,5666087,0,"2023-2024, Region 2. Overall (6 months-17 years)",61.4 - 67.3,,1,1,3,2,1,1030101
Region 3,Region,Overall,Overall,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.589,2.244,18514,6151658,0,"2023-2024, Region 3. Overall (6 months-17 years)",56.7 - 61.2,,1,1,4,2,1,1040101
Region 4,Region,Overall,Overall,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.462,1.998,16159,13863752,0,"2023-2024, Region 4. Overall (6 months-17 years)",44.2 - 48.2,,1,1,5,2,1,1050101
Region 5,Region,Overall,Overall,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.517,2.0754,13909,10979279,0,"2023-2024, Region 5. Overall (6 months-17 years)",49.7 - 53.8,,1,1,6,2,1,1060101
Region 6,Region,Overall,Overall,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.505,2.0352,16853,9996298,0,"2023-2024, Region 6. Overall (6 months-17 years)",48.4 - 52.5,,1,1,7,2,1,1070101
Region 7,Region,Overall,Overall,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.536,3.7144,6617,3084703,0,"2023-2024, Region 7. Overall (6 months-17 years)",49.9 - 57.4,,1,1,8,2,1,1080101
Region 8,Region,Overall,Overall,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.528,2.5525,10424,2776929,0,"2023-2024, Region 8. Overall (6 months-17 years)",50.2 - 55.3,,1,1,9,2,1,1090101
Region 9,Region,Overall,Overall,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.574,3.0381,9338,10575093,0,"2023-2024, Region 9. Overall (6 months-17 years)",54.3 - 60.4,,1,1,10,2,1,1100101
Alabama,State,Overall,Overall,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.427,3.6725,2380,522266,0,"2023-2024, Alabama. Overall (6 months-17 years)",39.1 - 46.4,,1,1,12,3,1,1120101
Alaska,State,Overall,Overall,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.428,5.8809,1236,136164,0,"2023-2024, Alaska. Overall (6 months-17 years)",36.9 - 48.7,,1,1,13,3,1,1130101
Arizona,State,Overall,Overall,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.518,5.256,2159,1479415,0,"2023-2024, Arizona. Overall (6 months-17 years)",46.6 - 57.1,,1,1,14,3,1,1140101
Arkansas,State,Overall,Overall,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.452,4.232,1844,1529358,0,"2023-2024, Arkansas. Overall (6 months-17 years)",41.0 - 49.5,,1,1,15,3,1,1150101
California,State,Overall,Overall,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.595,3.9415,2919,8516614,0,"2023-2024, California. Overall (6 months-17 years)",55.5 - 63.4,,1,1,16,3,1,1160101
Colorado,State,Overall,Overall,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.624,4.5652,2252,1152450,0,"2023-2024, Colorado. Overall (6 months-17 years)",57.9 - 67.0,,1,1,17,3,1,1170101
Connecticut,State,Overall,Overall,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.719,6.6055,1287,739781,0,"2023-2024, Connecticut. Overall (6 months-17 years)",65.3 - 78.5,,1,1,18,3,1,1180101
Delaware,State,Overall,Overall,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.615,5.9311,1727,101760,0,"2023-2024, Delaware. Overall (6 months-17 years)",55.5 - 67.4,,1,1,19,3,1,1190101
District of Columbia,State,Overall,Overall,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.698,4.3661,2884,253154,0,"2023-2024, District of Columbia. Overall (6 months-17 years)",65.4 - 74.2,,1,1,20,3,1,1200101
Florida,State,Overall,Overall,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.447,5.5776,1933,5025158,0,"2023-2024, Florida. Overall (6 months-17 years)",39.2 - 50.3,,1,1,21,3,1,1210101
Georgia,State,Overall,Overall,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.453,4.5326,1740,2064101,0,"2023-2024, Georgia. Overall (6 months-17 years)",40.8 - 49.8,,1,1,22,3,1,1220101
Guam,State,Overall,Overall,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.582,10.237,311,50436,0,"2023-2024, Guam. Overall (6 months-17 years)",48.0 - 68.4,,1,1,23,3,1,1230101
Hawaii,State,Overall,Overall,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.572,5.4199,2226,227321,0,"2023-2024, Hawaii. Overall (6 months-17 years)",51.8 - 62.6,,1,1,24,3,1,1240101
Idaho,State,Overall,Overall,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.463,11.9676,1264,248108,0,"2023-2024, Idaho. Overall (6 months-17 years)",34.4 - 58.3,,1,1,25,3,1,1250101
Illinois,State,Overall,Overall,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.544,3.0612,4901,2311440,0,"2023-2024, Illinois. Overall (6 months-17 years)",51.4 - 57.5,,1,1,26,3,1,1260101
Indiana,State,Overall,Overall,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.446,4.015,1721,1291389,0,"2023-2024, Indiana. Overall (6 months-17 years)",40.6 - 48.6,,1,1,27,3,1,1270101
Iowa,State,Overall,Overall,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.565,9.3076,1180,836236,0,"2023-2024, Iowa. Overall (6 months-17 years)",47.2 - 65.8,,1,1,28,3,1,1280101
Kansas,State,Overall,Overall,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.459,3.9611,2610,532656,0,"2023-2024, Kansas. Overall (6 months-17 years)",41.9 - 49.8,,1,1,29,3,1,1290101
Kentucky,State,Overall,Overall,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.488,4.5448,1980,1209088,0,"2023-2024, Kentucky. Overall (6 months-17 years)",44.3 - 53.4,,1,1,30,3,1,1300101
Louisiana,State,Overall,Overall,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.437,4.3424,2794,1469840,0,"2023-2024, Louisiana. Overall (6 months-17 years)",39.4 - 48.1,,1,1,31,3,1,1310101
Maine,State,Overall,Overall,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.592,5.5036,1813,446925,0,"2023-2024, Maine. Overall (6 months-17 years)",53.7 - 64.8,,1,1,32,3,1,1320101
Maryland,State,Overall,Overall,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.618,4.1374,3101,990933,0,"2023-2024, Maryland. Overall (6 months-17 years)",57.7 - 66.0,,1,1,33,3,1,1330101
Massachusetts,State,Overall,Overall,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.737,4.7907,2251,1001589,0,"2023-2024, Massachusetts. Overall (6 months-17 years)",68.9 - 78.5,,1,1,34,3,1,1340101
Michigan,State,Overall,Overall,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.471,4.7829,1703,1993425,0,"2023-2024, Michigan. Overall (6 months-17 years)",42.3 - 51.9,,1,1,35,3,1,1350101
Minnesota,State,Overall,Overall,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.581,7.6743,2031,1450888,0,"2023-2024, Minnesota. Overall (6 months-17 years)",50.4 - 65.8,,1,1,36,3,1,1360101
Mississippi,State,Overall,Overall,Up-to-date,Yes,2023-2024,May Week 1,2024-05-04,2024-05-04,0.328,4.0039,1548,279134,0,"2023-2024, Mississippi. Overall (6 months-17 years)",28.8 - 36.8,,1,1,37,3,1,1370101
